"Database","Source","Site_name","Site","Plot","Habitat_type","Habitat","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","OC_perc","N_perc","BD_reported_g_cm3","DOI"
"Maxwell","Miller et al 2022","LCM Wig 6","Wigtown Bay",NA,"Salt marsh",NA,2019,54.87007849,-4.42869287,0.5,0.52,2.25,NA,0.82,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 7","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86987245,-4.43011727,0.04,0.06,5.13,NA,0.3,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 7","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86987245,-4.43011727,0,0.02,4.72,0.523,0.34,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 7","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86987245,-4.43011727,0.2,0.22,4.69,NA,0.49,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 7","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86987245,-4.43011727,0.1,0.12,4.2,NA,0.53,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 7","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86987245,-4.43011727,0.3,0.32,2.42,NA,0.54,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 7","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86987245,-4.43011727,0.4,0.42,2.34,NA,0.56,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0,0.02,7.15,0.545,0.23,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.5,0.52,1.39,NA,0.44,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.04,0.06,5.44,NA,0.44,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.1,0.12,4.69,NA,0.45,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.7,0.72,1.79,NA,0.46,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.2,0.22,3.92,NA,0.61,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.3,0.32,3.35,NA,0.61,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.4,0.42,2.27,NA,0.73,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 8","Wigtown Bay",NA,"Salt marsh",NA,2019,54.8698509,-4.43128024,0.6,0.62,1.72,NA,0.81,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0,0.02,8.27,0.558,0.22,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.1,0.12,5.91,NA,0.24,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.04,0.06,6.43,NA,0.4,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.2,0.22,5.73,NA,0.49,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.7,0.72,1.72,NA,0.55,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.3,0.32,3.99,NA,0.55,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.6,0.62,2.99,NA,0.58,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.5,0.52,2.78,NA,0.67,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM Wig 9","Wigtown Bay",NA,"Salt marsh",NA,2019,54.86956728,-4.43371955,0.4,0.42,3.55,NA,0.69,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2001","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87251607,-4.42268381,0,0.02,1.461,0.108,0.33,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2001","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87251607,-4.42268381,0.1,0.12,0.957,NA,0.69,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2001","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87251607,-4.42268381,0.04,0.06,1.629,NA,0.77,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2001","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87251607,-4.42268381,0.2,0.22,0.976,NA,0.97,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0,0.02,6.751,0.375,0.4,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.1,0.12,5.624,NA,0.42,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.04,0.06,7.258,NA,0.61,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.3,0.32,1.394,NA,0.63,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.6,0.62,1.801,NA,0.68,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.2,0.22,1.902,NA,0.69,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.4,0.42,1.93,NA,0.71,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.5,0.52,1.774,NA,0.82,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.7,0.72,1.818,NA,0.84,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2002","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87232504,-4.42371245,0.8,0.82,1.839,NA,1.09,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0.1,0.12,6.205,NA,0.38,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0,0.02,5.959,0.355,0.43,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0.04,0.06,4.735,NA,0.56,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0.3,0.32,2.852,NA,0.59,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0.4,0.42,2.078,NA,0.8,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0.5,0.52,1.968,NA,0.81,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2003","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87215577,-4.42472976,0.2,0.22,3.04,NA,0.87,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0,0.02,1.435,0.577,0.23,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.04,0.06,4.49,NA,0.34,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.1,0.12,0.901,NA,0.55,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.6,0.62,2.536,NA,0.67,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.4,0.42,1.773,NA,0.68,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.3,0.32,2.104,NA,0.7,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.5,0.52,2.571,NA,0.73,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.2,0.22,3.717,NA,0.77,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.7,0.72,2.095,NA,0.83,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.8,0.82,1.269,NA,1.06,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2004","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87200369,-4.42569492,0.9,0.92,1.629,NA,1.07,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0.3,0.32,3.56,NA,0.45,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0,0.02,3.237,0.276,0.5,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0.1,0.12,3.731,NA,0.51,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0.2,0.22,3.176,NA,0.57,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0.04,0.06,3.704,NA,0.58,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0.4,0.42,3.289,NA,0.76,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2005","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87182623,-4.42679558,0.5,0.52,2.327,NA,0.91,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0,0.02,4.851,0.493,0.33,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.04,0.06,4.763,NA,0.4,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.1,0.12,4.526,NA,0.52,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.2,0.22,3.634,NA,0.65,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.3,0.32,3.406,NA,0.65,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.5,0.52,3.396,NA,0.68,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.4,0.42,2.554,NA,0.74,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.6,0.62,2.351,NA,0.84,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2006","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87151083,-4.42769531,0.7,0.72,1.85,NA,0.93,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0,0.02,8.395,0.546,0.25,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.1,0.12,4.192,NA,0.42,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.04,0.06,6.109,NA,0.43,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.5,0.52,6.077,NA,0.53,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.2,0.22,0.208,NA,0.53,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.3,0.32,3.96,NA,0.56,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.6,0.62,1.921,NA,0.65,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.4,0.42,2.705,NA,0.79,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.9,0.92,1.322,NA,0.82,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.8,0.82,1.609,NA,0.92,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2007","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87126075,-4.42861811,0.7,0.72,1.793,NA,0.94,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0,0.02,6.131,0.382,0.28,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.1,0.12,7.434,NA,0.35,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.04,0.06,2.976,NA,0.43,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.2,0.22,6.587,NA,0.49,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.3,0.32,4.514,NA,0.5,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.4,0.42,4.708,NA,0.54,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.5,0.52,3.345,NA,0.59,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2008","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87112225,-4.42973081,0.6,0.62,2.911,NA,0.96,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0,0.02,6.875,0.505,0.14,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.04,0.06,7.232,NA,0.35,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.2,0.22,6.34,NA,0.41,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.1,0.12,5.065,NA,0.44,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.3,0.32,4.576,NA,0.45,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.7,0.72,1.739,NA,0.77,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.4,0.42,3.695,NA,0.78,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.6,0.62,1.885,NA,0.81,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2009","Wigtown Bay",NA,"Salt marsh",NA,2020,54.8708259,-4.43093533,0.5,0.52,2.318,NA,0.88,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.04,0.06,7.066,NA,0.25,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.2,0.22,4.066,NA,0.37,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.4,0.42,2.652,NA,0.41,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0,0.02,1.392,0.647,0.42,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.1,0.12,4.949,NA,0.43,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.3,0.32,3.99,NA,0.52,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.5,0.52,2.511,NA,0.62,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.6,0.62,1.7,NA,0.87,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.7,0.72,2.003,NA,0.94,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2010","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87049381,-4.43231764,0.8,0.82,1.191,NA,1.31,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0,0.02,0.262,0.753,0.22,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.04,0.06,8.994,NA,0.25,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.1,0.12,5.777,NA,0.42,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.2,0.22,5.18,NA,0.5,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.3,0.32,4.716,NA,0.53,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.4,0.42,2.903,NA,0.62,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.5,0.52,2.38,NA,0.78,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2011","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87051505,-4.43367474,0.6,0.62,1.826,NA,0.89,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2012","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87212216,-4.42375786,0,0.02,4.378,0.32,0.3,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2012","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87212216,-4.42375786,0.04,0.06,3.38,NA,0.33,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2012","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87212216,-4.42375786,0.2,0.22,2.214,NA,0.57,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2012","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87212216,-4.42375786,0.1,0.12,3.297,NA,0.58,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2012","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87212216,-4.42375786,0.3,0.32,1.779,NA,0.87,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2012","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87212216,-4.42375786,0.4,0.42,1.79,NA,1.14,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.04,0.06,2.53,NA,0.23,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0,0.02,5.612,0.353,0.26,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.1,0.12,4.106,NA,0.45,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.4,0.42,2.204,NA,0.67,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.7,0.72,2.176,NA,0.74,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.3,0.32,2.882,NA,0.76,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.5,0.52,2.532,NA,0.82,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.6,0.62,8.617,NA,0.85,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2013","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87186442,-4.42488778,0.2,0.22,2.417,NA,0.88,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2014","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87146458,-4.4262768,0,0.02,5.194,0.407,0.3,"https://doi.org/10.7489/12422-1"
"Maxwell","Miller et al 2022","LCM WIG2014","Wigtown Bay",NA,"Salt marsh",NA,2020,54.87146458,-4.4262768,0.04,0.06,5.348,NA,0.42,"https://doi.org/10.7489/12422-1"
