"Database","study_id","study_site_core","site_id","file_id","core_latitude","core_longitude","core_id","fraction_nitrogen","fraction_total_nitrogen","depth_min","depth_max","BD_reported_g_cm3","core_year","salinity_class","Habitat_type","fraction_carbon","fraction_carbon_measured","fraction_carbon_modeled","fraction_organic_carbon","OC_perc","N_perc","U_depth_m","L_depth_m","Latitude","Longitude"
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6GC","GTMNERRSouthern","4",29.7270305555556,-81.2403944444444,"NM6GC",NA,NA,29,30,0.72773788468341,2018,"saline","marsh",0.033,NA,NA,NA,3.3,NA,0.29,0.3,29.7270305555556,-81.2403944444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM1MW","GTMNERRSouthern","4",29.7274055555556,-81.2404666666667,"NM1MW",NA,NA,4,5,0.692307745348908,2018,NA,"marsh",0.06,NA,NA,NA,6,NA,0.04,0.05,29.7274055555556,-81.2404666666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM1MW","GTMNERRSouthern","4",29.7274055555556,-81.2404666666667,"NM1MW",NA,NA,14,15,0.73002547664376,2018,NA,"marsh",0.078,NA,NA,NA,7.8,NA,0.14,0.15,29.7274055555556,-81.2404666666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM1MW","GTMNERRSouthern","4",29.7274055555556,-81.2404666666667,"NM1MW",NA,NA,29,30,0.558979815175097,2018,NA,"marsh",0.034,NA,NA,NA,3.4,NA,0.29,0.3,29.7274055555556,-81.2404666666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM2MW","GTMNERRSouthern","4",29.7272861111111,-81.2399638888889,"NM2MW",NA,NA,4,5,0.605171409055625,2018,NA,"marsh",0.03,NA,NA,NA,3,NA,0.04,0.05,29.7272861111111,-81.2399638888889
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM2MW","GTMNERRSouthern","4",29.7272861111111,-81.2399638888889,"NM2MW",NA,NA,14,15,0.821456959154373,2018,NA,"marsh",0.12,NA,NA,NA,12,NA,0.14,0.15,29.7272861111111,-81.2399638888889
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM2MW","GTMNERRSouthern","4",29.7272861111111,-81.2399638888889,"NM2MW",NA,NA,29,30,0.58584430634715,2018,NA,"marsh",NA,NA,NA,NA,NA,NA,0.29,0.3,29.7272861111111,-81.2399638888889
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM3MW","GTMNERRSouthern","4",29.7270194444444,-81.2400527777778,"NM3MW",NA,NA,4,5,0.63403647008045,2018,"saline","marsh",0.095,NA,NA,NA,9.5,NA,0.04,0.05,29.7270194444444,-81.2400527777778
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM3MW","GTMNERRSouthern","4",29.7270194444444,-81.2400527777778,"NM3MW",NA,NA,14,15,0.561324506880927,2018,"saline","marsh",0.066,NA,NA,NA,6.6,NA,0.14,0.15,29.7270194444444,-81.2400527777778
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM3MW","GTMNERRSouthern","4",29.7270194444444,-81.2400527777778,"NM3MW",NA,NA,29,30,0.680583441694857,2018,"saline","marsh",0.044,NA,NA,NA,4.4,NA,0.29,0.3,29.7270194444444,-81.2400527777778
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM4MW","GTMNERRSouthern","4",29.7275277777778,-81.2399166666667,"NM4MW",NA,NA,4,5,0.543176252367317,2018,"saline","marsh",0.043,NA,NA,NA,4.3,NA,0.04,0.05,29.7275277777778,-81.2399166666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM4MW","GTMNERRSouthern","4",29.7275277777778,-81.2399166666667,"NM4MW",NA,NA,14,15,0.6358055260779,2018,"saline","marsh",0.052,NA,NA,NA,5.2,NA,0.14,0.15,29.7275277777778,-81.2399166666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM4MW","GTMNERRSouthern","4",29.7275277777778,-81.2399166666667,"NM4MW",NA,NA,29,30,0.567872448147815,2018,"saline","marsh",NA,NA,NA,NA,NA,NA,0.29,0.3,29.7275277777778,-81.2399166666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM5MW","GTMNERRSouthern","4",29.7274194444444,-81.2404,"NM5MW",NA,NA,4,5,0.770931696747626,2018,NA,"marsh",0.093,NA,NA,NA,9.3,NA,0.04,0.05,29.7274194444444,-81.2404
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM5MW","GTMNERRSouthern","4",29.7274194444444,-81.2404,"NM5MW",NA,NA,14,15,0.622264288791712,2018,NA,"marsh",0.055,NA,NA,NA,5.5,NA,0.14,0.15,29.7274194444444,-81.2404
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM5MW","GTMNERRSouthern","4",29.7274194444444,-81.2404,"NM5MW",NA,NA,29,30,0.709311666471643,2018,NA,"marsh",0.062,NA,NA,NA,6.2,NA,0.29,0.3,29.7274194444444,-81.2404
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6MW","GTMNERRSouthern","4",29.7270888888889,-81.2403416666667,"NM6MW",NA,NA,4,5,0.758495959533573,2018,"saline","marsh",0.083,NA,NA,NA,8.3,NA,0.04,0.05,29.7270888888889,-81.2403416666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6MW","GTMNERRSouthern","4",29.7270888888889,-81.2403416666667,"NM6MW",NA,NA,14,15,0.815534855690498,2018,"saline","marsh",0.084,NA,NA,NA,8.4,NA,0.14,0.15,29.7270888888889,-81.2403416666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6MW","GTMNERRSouthern","4",29.7270888888889,-81.2403416666667,"NM6MW",NA,NA,29,30,0.806864336558916,2018,"saline","marsh",0.059,NA,NA,NA,5.9,NA,0.29,0.3,29.7270888888889,-81.2403416666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM1MC","GTMNERRSouthern","4",29.7273138888889,-81.2404444444444,"NM1MC",NA,NA,4,5,NA,2018,NA,"marsh",NA,NA,NA,NA,NA,NA,0.04,0.05,29.7273138888889,-81.2404444444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM1MC","GTMNERRSouthern","4",29.7273138888889,-81.2404444444444,"NM1MC",NA,NA,14,15,NA,2018,NA,"marsh",NA,NA,NA,NA,NA,NA,0.14,0.15,29.7273138888889,-81.2404444444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM1MC","GTMNERRSouthern","4",29.7273138888889,-81.2404444444444,"NM1MC",NA,NA,29,30,0.724079807324779,2018,NA,"marsh",0.063,NA,NA,NA,6.3,NA,0.29,0.3,29.7273138888889,-81.2404444444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM2MC","GTMNERRSouthern","4",29.7272222222222,-81.2399666666667,"NM2MC",NA,NA,4,5,0.6318924867563,2018,NA,"marsh",0.052,NA,NA,NA,5.2,NA,0.04,0.05,29.7272222222222,-81.2399666666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM2MC","GTMNERRSouthern","4",29.7272222222222,-81.2399666666667,"NM2MC",NA,NA,14,15,0.809214849235189,2018,NA,"marsh",0.113,NA,NA,NA,11.3,NA,0.14,0.15,29.7272222222222,-81.2399666666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM2MC","GTMNERRSouthern","4",29.7272222222222,-81.2399666666667,"NM2MC",NA,NA,29,30,0.993519893451107,2018,NA,"marsh",0.091,NA,NA,NA,9.1,NA,0.29,0.3,29.7272222222222,-81.2399666666667
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM3MC","GTMNERRSouthern","4",29.7271055555556,-81.2400055555556,"NM3MC",NA,NA,4,5,0.661294956180225,2018,"saline","marsh",0.042,NA,NA,NA,4.2,NA,0.04,0.05,29.7271055555556,-81.2400055555556
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM3MC","GTMNERRSouthern","4",29.7271055555556,-81.2400055555556,"NM3MC",NA,NA,14,15,0.775383433150775,2018,"saline","marsh",0.075,NA,NA,NA,7.5,NA,0.14,0.15,29.7271055555556,-81.2400055555556
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM3MC","GTMNERRSouthern","4",29.7271055555556,-81.2400055555556,"NM3MC",NA,NA,29,30,0.726495563137336,2018,"saline","marsh",0.041,NA,NA,NA,4.1,NA,0.29,0.3,29.7271055555556,-81.2400055555556
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM4MC","GTMNERRSouthern","4",29.7276222222222,-81.2398944444444,"NM4MC",NA,NA,4,5,0.788758379382947,2018,"saline","marsh",0.058,NA,NA,NA,5.8,NA,0.04,0.05,29.7276222222222,-81.2398944444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM4MC","GTMNERRSouthern","4",29.7276222222222,-81.2398944444444,"NM4MC",NA,NA,14,15,0.80643143345673,2018,"saline","marsh",0.069,NA,NA,NA,6.9,NA,0.14,0.15,29.7276222222222,-81.2398944444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM4MC","GTMNERRSouthern","4",29.7276222222222,-81.2398944444444,"NM4MC",NA,NA,29,30,0.536174427443572,2018,"saline","marsh",NA,NA,NA,NA,NA,NA,0.29,0.3,29.7276222222222,-81.2398944444444
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM5MC","GTMNERRSouthern","4",29.7274638888889,-81.2403305555556,"NM5MC",NA,NA,4,5,0.697847555176622,2018,NA,"marsh",0.092,NA,NA,NA,9.2,NA,0.04,0.05,29.7274638888889,-81.2403305555556
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM5MC","GTMNERRSouthern","4",29.7274638888889,-81.2403305555556,"NM5MC",NA,NA,14,15,0.706874443619176,2018,NA,"marsh",0.096,NA,NA,NA,9.6,NA,0.14,0.15,29.7274638888889,-81.2403305555556
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM5MC","GTMNERRSouthern","4",29.7274638888889,-81.2403305555556,"NM5MC",NA,NA,29,30,0.830010600075974,2018,NA,"marsh",0.05,NA,NA,NA,5,NA,0.29,0.3,29.7274638888889,-81.2403305555556
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6MC","GTMNERRSouthern","4",29.7271444444444,-81.2403861111111,"NM6MC",NA,NA,4,5,0.746142090314959,2018,"saline","marsh",0.083,NA,NA,NA,8.3,NA,0.04,0.05,29.7271444444444,-81.2403861111111
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6MC","GTMNERRSouthern","4",29.7271444444444,-81.2403861111111,"NM6MC",NA,NA,14,15,0.751788422116899,2018,"saline","marsh",0.089,NA,NA,NA,8.9,NA,0.14,0.15,29.7271444444444,-81.2403861111111
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRSouthern_NM6MC","GTMNERRSouthern","4",29.7271444444444,-81.2403861111111,"NM6MC",NA,NA,29,30,0.601724628396011,2018,"saline","marsh",0.039,NA,NA,NA,3.9,NA,0.29,0.3,29.7271444444444,-81.2403861111111
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1GW","GTMNERRMiddle","4",29.8359233389697,-81.2950067263765,"GC1GW",NA,NA,4,5,0.719240783054013,2018,NA,"marsh",0.076,NA,NA,NA,7.6,NA,0.04,0.05,29.8359233389697,-81.2950067263765
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1GW","GTMNERRMiddle","4",29.8359233389697,-81.2950067263765,"GC1GW",NA,NA,14,15,0.716693644718374,2018,NA,"marsh",0.082,NA,NA,NA,8.2,NA,0.14,0.15,29.8359233389697,-81.2950067263765
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1GW","GTMNERRMiddle","4",29.8359233389697,-81.2950067263765,"GC1GW",NA,NA,29,30,0.52775069851685,2018,NA,"marsh",0.017,NA,NA,NA,1.7,NA,0.29,0.3,29.8359233389697,-81.2950067263765
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2GW","GTMNERRMiddle","4",29.8362147531435,-81.2952685737373,"GC2GW",NA,NA,4,5,0.67509943431049,2018,NA,"marsh",0.036,NA,NA,NA,3.6,NA,0.04,0.05,29.8362147531435,-81.2952685737373
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2GW","GTMNERRMiddle","4",29.8362147531435,-81.2952685737373,"GC2GW",NA,NA,14,15,0.563322105538269,2018,NA,"marsh",0.02,NA,NA,NA,2,NA,0.14,0.15,29.8362147531435,-81.2952685737373
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2GW","GTMNERRMiddle","4",29.8362147531435,-81.2952685737373,"GC2GW",NA,NA,29,30,0.639080370828912,2018,NA,"marsh",0.021,NA,NA,NA,2.1,NA,0.29,0.3,29.8362147531435,-81.2952685737373
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3GW","GTMNERRMiddle","4",29.8360158531999,-81.2950103185041,"GC3GW",NA,NA,4,5,0.660487792677393,2018,NA,"marsh",0.067,NA,NA,NA,6.7,NA,0.04,0.05,29.8360158531999,-81.2950103185041
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3GW","GTMNERRMiddle","4",29.8360158531999,-81.2950103185041,"GC3GW",NA,NA,14,15,0.663374269686128,2018,NA,"marsh",0.07,NA,NA,NA,7,NA,0.14,0.15,29.8360158531999,-81.2950103185041
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3GW","GTMNERRMiddle","4",29.8360158531999,-81.2950103185041,"GC3GW",NA,NA,29,30,0.828992125585435,2018,NA,"marsh",0.048,NA,NA,NA,4.8,NA,0.29,0.3,29.8360158531999,-81.2950103185041
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4GW","GTMNERRMiddle","4",29.8356762151292,-81.294791969267,"GC4GW",NA,NA,4,5,0.799755503054437,2018,"saline","marsh",0.101,NA,NA,NA,10.1,NA,0.04,0.05,29.8356762151292,-81.294791969267
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4GW","GTMNERRMiddle","4",29.8356762151292,-81.294791969267,"GC4GW",NA,NA,14,15,0.707696419447392,2018,"saline","marsh",0.057,NA,NA,NA,5.7,NA,0.14,0.15,29.8356762151292,-81.294791969267
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4GW","GTMNERRMiddle","4",29.8356762151292,-81.294791969267,"GC4GW",NA,NA,29,30,0.369284719219868,2018,"saline","marsh",NA,NA,NA,NA,NA,NA,0.29,0.3,29.8356762151292,-81.294791969267
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5GW","GTMNERRMiddle","4",29.8363357149886,-81.2952038301478,"GC5GW",NA,NA,4,5,0.633145462406163,2018,NA,"marsh",0.034,NA,NA,NA,3.4,NA,0.04,0.05,29.8363357149886,-81.2952038301478
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5GW","GTMNERRMiddle","4",29.8363357149886,-81.2952038301478,"GC5GW",NA,NA,14,15,0.610533124463085,2018,NA,"marsh",0.026,NA,NA,NA,2.6,NA,0.14,0.15,29.8363357149886,-81.2952038301478
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5GW","GTMNERRMiddle","4",29.8363357149886,-81.2952038301478,"GC5GW",NA,NA,29,30,0.614655807856709,2018,NA,"marsh",0.02,NA,NA,NA,2,NA,0.29,0.3,29.8363357149886,-81.2952038301478
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6GW","GTMNERRMiddle","4",29.8357122219961,-81.2949989415262,"GC6GW",NA,NA,4,5,0.722546953694814,2018,NA,"marsh",0.081,NA,NA,NA,8.1,NA,0.04,0.05,29.8357122219961,-81.2949989415262
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6GW","GTMNERRMiddle","4",29.8357122219961,-81.2949989415262,"GC6GW",NA,NA,14,15,0.716026969836434,2018,NA,"marsh",0.084,NA,NA,NA,8.4,NA,0.14,0.15,29.8357122219961,-81.2949989415262
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6GW","GTMNERRMiddle","4",29.8357122219961,-81.2949989415262,"GC6GW",NA,NA,29,30,0.720004818955927,2018,NA,"marsh",0.041,NA,NA,NA,4.1,NA,0.29,0.3,29.8357122219961,-81.2949989415262
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1GC","GTMNERRMiddle","4",29.8360414048373,-81.2951397806209,"GC1GC",NA,NA,4,5,0.788765095412516,2018,NA,"marsh",0.085,NA,NA,NA,8.5,NA,0.04,0.05,29.8360414048373,-81.2951397806209
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1GC","GTMNERRMiddle","4",29.8360414048373,-81.2951397806209,"GC1GC",NA,NA,14,15,0.701187735928051,2018,NA,"marsh",0.047,NA,NA,NA,4.7,NA,0.14,0.15,29.8360414048373,-81.2951397806209
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1GC","GTMNERRMiddle","4",29.8360414048373,-81.2951397806209,"GC1GC",NA,NA,29,30,0.690513993671486,2018,NA,"marsh",0.031,NA,NA,NA,3.1,NA,0.29,0.3,29.8360414048373,-81.2951397806209
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2GC","GTMNERRMiddle","4",29.8361680059335,-81.2952703486905,"GC2GC",NA,NA,4,5,0.67022409092061,2018,NA,"marsh",0.042,NA,NA,NA,4.2,NA,0.04,0.05,29.8361680059335,-81.2952703486905
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2GC","GTMNERRMiddle","4",29.8361680059335,-81.2952703486905,"GC2GC",NA,NA,14,15,0.71447364883874,2018,NA,"marsh",0.047,NA,NA,NA,4.7,NA,0.14,0.15,29.8361680059335,-81.2952703486905
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2GC","GTMNERRMiddle","4",29.8361680059335,-81.2952703486905,"GC2GC",NA,NA,29,30,0.459722347691219,2018,NA,"marsh",0.019,NA,NA,NA,1.9,NA,0.29,0.3,29.8361680059335,-81.2952703486905
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3GC","GTMNERRMiddle","4",29.8360556816165,-81.2949550970361,"GC3GC",NA,NA,4,5,NA,2018,NA,"marsh",NA,NA,NA,NA,NA,NA,0.04,0.05,29.8360556816165,-81.2949550970361
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3GC","GTMNERRMiddle","4",29.8360556816165,-81.2949550970361,"GC3GC",NA,NA,14,15,NA,2018,NA,"marsh",NA,NA,NA,NA,NA,NA,0.14,0.15,29.8360556816165,-81.2949550970361
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3GC","GTMNERRMiddle","4",29.8360556816165,-81.2949550970361,"GC3GC",NA,NA,29,30,0.57204945914336,2018,NA,"marsh",0.017,NA,NA,NA,1.7,NA,0.29,0.3,29.8360556816165,-81.2949550970361
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4GC","GTMNERRMiddle","4",29.8356912655632,-81.294861694199,"GC4GC",NA,NA,4,5,0.781924157935973,2018,"saline","marsh",0.111,NA,NA,NA,11.1,NA,0.04,0.05,29.8356912655632,-81.294861694199
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4GC","GTMNERRMiddle","4",29.8356912655632,-81.294861694199,"GC4GC",NA,NA,14,15,0.737915610786696,2018,"saline","marsh",0.112,NA,NA,NA,11.2,NA,0.14,0.15,29.8356912655632,-81.294861694199
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4GC","GTMNERRMiddle","4",29.8356912655632,-81.294861694199,"GC4GC",NA,NA,20,30,NA,2018,"saline","marsh",0.044,NA,NA,NA,4.4,NA,0.2,0.3,29.8356912655632,-81.294861694199
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5GC","GTMNERRMiddle","4",29.8363713883048,-81.2952403804175,"GC5GC",NA,NA,4,5,0.714580876023619,2018,"saline","marsh",0.026,NA,NA,NA,2.6,NA,0.04,0.05,29.8363713883048,-81.2952403804175
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5GC","GTMNERRMiddle","4",29.8363713883048,-81.2952403804175,"GC5GC",NA,NA,14,15,0.328625416343945,2018,"saline","marsh",0.006,NA,NA,NA,0.6,NA,0.14,0.15,29.8363713883048,-81.2952403804175
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5GC","GTMNERRMiddle","4",29.8363713883048,-81.2952403804175,"GC5GC",NA,NA,29,30,0.61272791587613,2018,"saline","marsh",0.016,NA,NA,NA,1.6,NA,0.29,0.3,29.8363713883048,-81.2952403804175
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6GC","GTMNERRMiddle","4",29.8356647218424,-81.2949539524034,"GC6GC",NA,NA,4,5,0.699526339783108,2018,"saline","marsh",0.086,NA,NA,NA,8.6,NA,0.04,0.05,29.8356647218424,-81.2949539524034
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6GC","GTMNERRMiddle","4",29.8356647218424,-81.2949539524034,"GC6GC",NA,NA,14,15,0.55383440221877,2018,"saline","marsh",0.1,NA,NA,NA,10,NA,0.14,0.15,29.8356647218424,-81.2949539524034
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6GC","GTMNERRMiddle","4",29.8356647218424,-81.2949539524034,"GC6GC",NA,NA,29,30,0.822933716243088,2018,"saline","marsh",0.089,NA,NA,NA,8.9,NA,0.29,0.3,29.8356647218424,-81.2949539524034
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1MW","GTMNERRMiddle","4",29.8359092620841,-81.2950997455404,"GC1MW",NA,NA,4,5,0.831159780459972,2018,NA,"marsh",0.032,NA,NA,NA,3.2,NA,0.04,0.05,29.8359092620841,-81.2950997455404
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1MW","GTMNERRMiddle","4",29.8359092620841,-81.2950997455404,"GC1MW",NA,NA,14,15,0.600050949727313,2018,NA,"marsh",0.023,NA,NA,NA,2.3,NA,0.14,0.15,29.8359092620841,-81.2950997455404
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC1MW","GTMNERRMiddle","4",29.8359092620841,-81.2950997455404,"GC1MW",NA,NA,29,30,0.78563297618536,2018,NA,"marsh",0.059,NA,NA,NA,5.9,NA,0.29,0.3,29.8359092620841,-81.2950997455404
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2MW","GTMNERRMiddle","4",29.8360919884264,-81.2952886388623,"GC2MW",NA,NA,4,5,0.669875829709316,2018,NA,"marsh",0.041,NA,NA,NA,4.1,NA,0.04,0.05,29.8360919884264,-81.2952886388623
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2MW","GTMNERRMiddle","4",29.8360919884264,-81.2952886388623,"GC2MW",NA,NA,14,15,0.780172772434721,2018,NA,"marsh",0.072,NA,NA,NA,7.2,NA,0.14,0.15,29.8360919884264,-81.2952886388623
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC2MW","GTMNERRMiddle","4",29.8360919884264,-81.2952886388623,"GC2MW",NA,NA,29,30,0.752512826475303,2018,NA,"marsh",0.033,NA,NA,NA,3.3,NA,0.29,0.3,29.8360919884264,-81.2952886388623
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3MW","GTMNERRMiddle","4",29.8360356579636,-81.2948710191838,"GC3MW",NA,NA,4,5,0.731928652394584,2018,NA,"marsh",0.061,NA,NA,NA,6.1,NA,0.04,0.05,29.8360356579636,-81.2948710191838
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3MW","GTMNERRMiddle","4",29.8360356579636,-81.2948710191838,"GC3MW",NA,NA,14,15,0.64559407302598,2018,NA,"marsh",0.04,NA,NA,NA,4,NA,0.14,0.15,29.8360356579636,-81.2948710191838
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC3MW","GTMNERRMiddle","4",29.8360356579636,-81.2948710191838,"GC3MW",NA,NA,29,30,0.686938450654404,2018,NA,"marsh",0.033,NA,NA,NA,3.3,NA,0.29,0.3,29.8360356579636,-81.2948710191838
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4MW","GTMNERRMiddle","4",29.8357837562538,-81.2947579412059,"GC4MW",NA,NA,4,5,0.584741416580944,2018,"saline","marsh",0.084,NA,NA,NA,8.4,NA,0.04,0.05,29.8357837562538,-81.2947579412059
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4MW","GTMNERRMiddle","4",29.8357837562538,-81.2947579412059,"GC4MW",NA,NA,14,15,0.577066152483868,2018,"saline","marsh",0.081,NA,NA,NA,8.1,NA,0.14,0.15,29.8357837562538,-81.2947579412059
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC4MW","GTMNERRMiddle","4",29.8357837562538,-81.2947579412059,"GC4MW",NA,NA,29,30,0.626147859922179,2018,"saline","marsh",0.035,NA,NA,NA,3.5,NA,0.29,0.3,29.8357837562538,-81.2947579412059
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5MW","GTMNERRMiddle","4",29.8363144804085,-81.2952835537983,"GC5MW",NA,NA,4,5,0.590804569691729,2018,"saline","marsh",0.02,NA,NA,NA,2,NA,0.04,0.05,29.8363144804085,-81.2952835537983
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5MW","GTMNERRMiddle","4",29.8363144804085,-81.2952835537983,"GC5MW",NA,NA,14,15,0.609447133486837,2018,"saline","marsh",0.018,NA,NA,NA,1.8,NA,0.14,0.15,29.8363144804085,-81.2952835537983
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC5MW","GTMNERRMiddle","4",29.8363144804085,-81.2952835537983,"GC5MW",NA,NA,29,30,0.719718217163658,2018,"saline","marsh",NA,NA,NA,NA,NA,NA,0.29,0.3,29.8363144804085,-81.2952835537983
"CCN","Fell_et_al_2021","Fell_et_al_2021_GTMNERRMiddle_GC6MW","GTMNERRMiddle","4",29.8356619119257,-81.2950724886279,"GC6MW",NA,NA,4,5,0.735813134753043,2018,"saline","marsh",0.105,NA,NA,NA,10.5,NA,0.04,0.05,29.8356619119257,-81.2950724886279
