study_id,DOI,site_id,core_id,corenotes,Habitat_type,Habitat,Year_collected,Latitude,Longitude,U_depth_m,L_depth_m,OC_perc,N_perc,LOI,BD_reported_g_cm3,notes
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25001,"Transect 1, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.60036111,137.9297222,0,0.1,1.452409363,0.166646185,NA,0.540390715,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25002,"Transect 1, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.60036111,137.9297222,0,0.1,1.196840946,0.131214405,NA,0.811312217,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25003,"Transect 1, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.60036111,137.9297222,0,0.1,0.627809906,0.080574525,NA,1.106027383,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25004,"Transect 1, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,33.60036111,137.9297222,0,0.1,0.452,0.067512567,NA,1.059315407,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25005,"Transect 1, Position 5",Mangrove,A marina,2016,33.60036111,137.9297222,0,0.1,0.958251147,0.114691912,NA,0.959505363,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25006,"Transect 1, Position 6",Mangrove,A marina,2016,33.60036111,137.9297222,0,0.1,2.376456304,0.264457962,NA,0.65810569,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25007,"Transect 1, Position 7",Mangrove,A marina,2016,33.60036111,137.9297222,0,0.1,1.762699271,0.206758809,NA,0.630014842,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT25008,"Transect 1, Position 8",Mangrove,A marina,2016,33.60036111,137.9297222,0,0.1,1.731545794,0.171472382,NA,0.63355604,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26001,"Transect 2, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49080556,137.7543056,0,0.1,0.619533961,0.067093195,NA,1.254538839,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26002,"Transect 2, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49080556,137.7543056,0,0.1,0.182,0.016554371,NA,1.233868591,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26003,"Transect 2, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49080556,137.7543056,0,0.1,0.459,0.048948715,NA,1.012245332,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26004,"Transect 2, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49080556,137.7543056,0,0.1,0.595427386,0.070052337,NA,0.998756951,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26005,"Transect 2, Position 5",Mangrove,A marina,2016,32.49080556,137.7543056,0,0.1,0.797082173,0.093236271,NA,0.848594262,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26006,"Transect 2, Position 6",Mangrove,A marina,2016,32.49080556,137.7543056,0,0.1,0.771283963,0.069290249,NA,0.810854646,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26007,"Transect 2, Position 7",Mangrove,A marina,2016,32.49080556,137.7543056,0,0.1,1.572509206,0.177529083,NA,0.893217329,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT26008,"Transect 2, Position 8",Mangrove,A marina,2016,32.49080556,137.7543056,0,0.1,0.818317879,0.085345235,NA,1.08233319,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27001,"Transect 3, Position 1",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49083333,137.75425,0,0.1,1.566763406,0.161673645,NA,0.841193557,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27002,"Transect 3, Position 2",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49083333,137.75425,0,0.1,1.593471346,0.172188544,NA,0.90579057,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27003,"Transect 3, Position 3",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49083333,137.75425,0,0.1,1.768264596,0.212755772,NA,0.705076292,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27004,"Transect 3, Position 4",Tidal marsh,Sarcocornia quinqueflora/Tecticornia arbuscular,2016,32.49083333,137.75425,0,0.1,0.50193977,0.04786715,NA,1.347445537,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27005,"Transect 3, Position 5",Mangrove,A marina,2016,32.49083333,137.75425,0,0.1,0.884629639,0.060356764,NA,1.230844647,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27006,"Transect 3, Position 6",Mangrove,A marina,2016,32.49083333,137.75425,0,0.1,1.02292195,0.082282193,NA,0.912057296,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27007,"Transect 3, Position 7",Mangrove,A marina,2016,32.49083333,137.75425,0,0.1,1.512682316,0.079397277,NA,1.027882306,GPS was taken from the centre core of each transect
Asanopoulos_et_al_2021,https://doi.org/10.1071/SR20040,Site 9_Port Augusta,PAGT27008,"Transect 3, Position 8",Mangrove,A marina,2016,32.49083333,137.75425,0,0.1,0.867853493,0.054414605,NA,1.165949219,GPS was taken from the centre core of each transect
