Database,Source,originalsource,Site,Habitat_type,Latitude,Longitude,Site_name,Plot,Year collected,Depth,U_depth_cm,L_depth_cm,Center Depth (cm),BD_reported_g_cm3,Gamma Year,fractionC,fractionOM,fraction inorgC,fracCmodeled,fractionN,notes,DOI,N_perc,OC_perc,C/N,N density mg cm-3,NAVD88
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,102-104,102,104,103,0.217710034,,0.218852806,,,,0.011291908,,,1.129190803,21.88528061,19.38138405,2.458361681,0.681
Weston,Weston et al 2023,Weston et al 2023,Connecticut,Salt marsh,41.29337,-72.33967,3. Connectucut,8,,108-110,108,110,109,0.210428946,,0.1462117,,,,0.008635365,,,0.863536537,14.62117004,16.93173296,1.817130833,0.681
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,0-1,0,1,0.5,0.239414871,2017.627397,0.096959553,,,,0.007167258,,,0.716725826,9.695955276,13.5281232,1.715948212,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,2-Jan,1,2,1.5,0.336904276,2016.027601,0.102757769,,,,0.008214818,,,0.821481764,10.27577686,12.50883137,2.767607189,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,3-Feb,2,3,2.5,0.534139268,2014.42857,0.089366503,,,,0.007454353,,,0.745435297,8.936650276,11.98849894,3.981662639,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,4-Mar,3,4,3.5,0.519135413,2010.760676,0.080635252,,,,0.006465051,,,0.646505117,8.0635252,12.47248472,3.356237009,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,5-Apr,4,5,4.5,0.481233618,2008.578454,0.080076714,,,,0.006594573,,,0.659457266,8.007671356,12.14282072,3.17353006,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,10-Sep,9,10,9.5,0.485129731,1995.871218,0.08809989,,,,0.006661972,,,0.66619724,8.809988976,13.22429521,3.231920878,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,14-15,14,15,14.5,0.548124531,1987.760956,0.082901049,,,,0.006007555,,,0.600755453,8.290104866,13.79946669,3.292888009,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,19-20,19,20,19.5,0.523133385,1978.887495,0.070750995,,,,0.005070109,,,0.507010877,7.075099468,13.95453192,2.652343163,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,24-25,24,25,24.5,0.558753535,1966.059517,0.085951338,,,,0.005803328,,,0.580332816,8.595133781,14.8106975,3.242630124,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,29-30,29,30,29.5,0.652061622,1950.100273,0.070259995,,,,0.004814503,,,0.481450319,7.025999546,14.5934051,3.139352759,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,34-35,34,35,34.5,0.557128881,1921.499268,0.067408276,,,,0.004401156,,,0.440115631,6.74082756,15.31603763,2.45201129,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,39-40,39,40,39.5,0.671068541,,0.05423862,,,,0.003852797,,,0.385279655,5.42386198,14.07772745,2.58549056,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,44-45,44,45,44.5,0.493487276,,0.073550453,,,,0.004110262,,,0.41102615,7.355045319,17.89434886,2.028361751,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.24163,-75.1599,4. Delaware,3,,49-50,49,50,49.5,0.536201916,,0.060565324,,,,0.003803332,,,0.380333215,6.056532383,15.92427941,2.039353986,0.853
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,0-1,0,1,0.5,0.239496358,2017.627397,0.105873852,,,,0.010000832,,,1.000083208,10.58738518,10.58650429,2.39516286,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,2-Jan,1,2,1.5,0.379542522,2014.804167,0.096774445,,,,0.008765404,,,0.876540363,9.677444458,11.04050066,3.3268434,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,3-Feb,2,3,2.5,0.408811753,2012.953717,0.096303167,,,,0.008393392,,,0.839339197,9.630316734,11.47368879,3.431317285,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,4-Mar,3,4,3.5,0.571934111,2011.362879,0.084206648,,,,0.006611056,,,0.661105633,8.420664787,12.73724556,3.781088625,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,5-Apr,4,5,4.5,0.650436968,2009.943419,0.078087554,,,,0.006021456,,,0.602145553,7.808755398,12.968219,3.916577278,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,10-Sep,9,10,9.5,0.540536023,2003.443773,0.068877821,,,,0.005758988,,,0.575898826,6.887782097,11.9600558,3.112940611,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,14-15,14,15,14.5,0.504987175,1995.036665,0.085573988,,,,0.006764744,,,0.676474392,8.557398796,12.64999665,3.416108922,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,19-20,19,20,19.5,0.289045748,,0.087755251,,,,0.007019327,,,0.701932728,8.775525093,12.50194604,2.028906704,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,24-25,24,25,24.5,0.374576888,1976.002243,0.095362597,,,,0.006590843,,,0.65908432,9.536259651,14.46895239,2.468777535,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,29-30,29,30,29.5,0.443184128,1950.588021,0.067311864,,,,0.00517205,,,0.517205,6.73118639,13.01454238,2.292170469,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,34-35,34,35,34.5,0.413497275,,0.07967844,,,,0.005041785,,,0.504178524,7.967844009,15.80361644,2.084764458,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.17548,-74.85718,4. Delaware,5,,44-45,44,45,44.5,0.753202678,,0.051507711,,,,0.003975262,,,0.397526175,5.150771141,12.95706162,2.994177796,0.909
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,0-1,0,1,0.5,0.281604937,2017.652055,0.060919886,,,,0.004516762,,,0.45167619,6.091988564,13.48751318,1.27194245,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,2-Jan,1,2,1.5,0.227655231,2016.350543,0.065027041,,,,0.004695753,,,0.469575286,6.502704144,13.84805448,1.069012702,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,3-Feb,2,3,2.5,0.430950842,2015.292565,0.058779244,,,,0.004827789,,,0.482778877,5.877924442,12.17518977,2.080539635,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,4-Mar,3,4,3.5,0.387966275,2014.141377,0.058824682,,,,0.00483523,,,0.483522952,5.882468224,12.16585108,1.875905986,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,5-Apr,4,5,4.5,0.385073475,2012.982571,0.058293452,,,,0.004407862,,,0.440786183,5.829345226,13.22488193,1.697350672,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,10-Sep,9,10,9.5,0.324543667,2006.09009,0.056386323,,,,0.004475734,,,0.447573394,5.638632298,12.59822943,1.452571105,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,14-15,14,15,14.5,0.513130815,1996.989936,0.04786088,,,,0.004049036,,,0.404903561,4.78608799,11.82031588,2.077684943,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,19-20,19,20,19.5,0.798132755,1989.018102,0.044169917,,,,0.003865971,,,0.386597097,4.416991711,11.42531009,3.085558061,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,24-25,24,25,24.5,0.486861337,1979.093414,0.054536872,,,,0.004226349,,,0.422634929,5.453687191,12.90401434,2.057646066,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,29-30,29,30,29.5,0.49695558,1968.840415,0.048190475,,,,0.003689077,,,0.36890772,4.819047451,13.06301601,1.8333075,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,34-35,34,35,34.5,0.485669585,1954.800381,0.049335113,,,,0.003918592,,,0.391859204,4.933511257,12.59000991,1.90314097,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,39-40,39,40,39.5,0.544238604,1926.712845,0.051710324,,,,0.003863946,,,0.38639456,5.171032429,13.3827775,2.102908359,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,44-45,44,45,44.5,0.733370699,,0.043316236,,,,0.003869908,,,0.386990786,4.331623554,11.19309223,2.838077032,1.087
Weston,Weston et al 2023,Weston et al 2023,Delaware,Salt marsh,39.20743,-75.40662,4. Delaware,9,,49-50,49,50,49.5,0.563877051,,0.044694734,,,,0.003679895,,,0.36798954,4.469473362,12.14565327,2.075008566,1.087
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,0-1,0,1,0.5,0.236830198,2018.465753,0.055801687,,,,0.003384253,,,0.338425338,5.580168724,16.48862568,0.801493398,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,2-Jan,1,2,1.5,0.303481382,2015.594956,0.060291886,,,,0.003717337,,,0.371733695,6.029188633,16.21910714,1.128142555,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,3-Feb,2,3,2.5,0.459174926,2012.397383,0.074709573,,,,0.003847583,,,0.384758264,7.470957279,19.41727568,1.766713474,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,4-Mar,3,4,3.5,0.41356828,2009.506531,0.052454548,,,,0.003289916,,,0.328991622,5.245454788,15.9440376,1.360604992,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,5-Apr,4,5,4.5,0.494351838,2006.417623,0.050740061,,,,0.003078047,,,0.307804674,5.074006081,16.48449978,1.521638063,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,10-Sep,9,10,9.5,0.305390537,1986.900859,0.074542289,,,,0.004696369,,,0.469636917,7.454228878,15.87232308,1.434226703,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,14-15,14,15,14.5,0.678840992,1931.833967,0.052592659,,,,0.00303654,,,0.303654045,5.2592659,17.31992703,2.061328131,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,19-20,19,20,19.5,1.346798095,1828.219308,0.022671151,,,,0.000849513,,,0.084951296,2.267115116,26.68723387,1.144122436,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,24-25,24,25,24.5,1.612132903,,0.017602994,,,,0.000659569,,,0.065956876,1.760299444,26.68864203,1.0633125,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,29-30,29,30,29.5,0.738620192,,0.012839869,,,,0.000541363,,,0.054136299,1.283986926,23.71767113,0.399861636,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,34-35,34,35,34.5,1.609276476,,0.007041531,,,,0.000386462,,,0.038646176,0.704153061,18.22051042,0.621923819,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,39-40,39,40,39.5,1.993155446,,0.005047098,,,,0.000320718,,,0.032071829,0.50470984,15.73685873,0.639241406,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,44-45,44,45,44.5,1.549127134,,0.002476959,,,,0.000212561,,,0.021256123,0.247695863,11.65291838,0.329284369,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,49-50,49,50,49.5,2.502261839,,0.001946672,,,,0.000170208,,,0.017020807,0.194667235,11.43701581,0.425905158,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,54-56,54,56,55,1.933047501,,0.001963035,,,,0.00019384,,,0.019384043,0.196303546,10.12706913,0.374702759,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,60-62,60,62,61,1.824295674,,0.002609,,,,0.000224,,,0.0224,0.2609,11.64732143,0.408642231,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,66-68,66,68,67,1.886444272,,0.002405,,,,0.000195,,,0.0195,0.2405,12.33333333,0.367856633,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,72-74,72,74,73,2.102985436,,0.002311,,,,0.000217,,,0.0217,0.2311,10.64976959,0.45634784,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,78-80,78,80,79,1.978774078,,0.002033,,,,0.000213,,,0.0213,0.2033,9.544600939,0.421478879,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,36.96332,-76.49417,5. Virginia- york,2,,84-86,84,86,85,2.129777529,,0.001333536,,,,0.000197797,,,0.019779706,0.133353576,6.741939114,0.421263734,0.505
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,0-1,0,1,0.5,0.147132785,2018.466,0.121726027,,,,0.007756031,,,0.775603116,12.17260265,15.6943705,1.141166465,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,2-Jan,1,2,1.5,0.146642103,2015.396,0.105271177,,,,0.007176569,,,0.717656851,10.52711773,14.66873439,1.052387099,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,3-Feb,2,3,2.5,0.357256728,2012.772,0.059561367,,,,0.003838341,,,0.383834124,5.956136703,15.51747575,1.371273232,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,4-Mar,3,4,3.5,0.446156631,2011.446,0.107417078,,,,0.005115811,,,0.511581123,10.7417078,20.99707617,2.282453103,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,5-Apr,4,5,4.5,0.153251091,2009.987,0.106812954,,,,0.006831914,,,0.683191359,10.68129539,15.63441231,1.046998211,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,10-Sep,9,10,9.5,0.356758741,,0.06475616,,,,0.004142551,,,0.414255112,6.475615978,15.63195187,1.477891322,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,14-15,14,15,14.5,0.231506967,1992.309664,0.143989849,,,,0.008104162,,,0.810416222,14.39898491,17.76739473,1.876170016,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,19-20,19,20,19.5,0.224110209,1970.750958,0.154059458,,,,0.008936919,,,0.893691897,15.40594578,17.23854253,2.002854778,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,24-25,24,25,24.5,0.26452634,1949.804021,0.123386583,,,,0.006752875,,,0.675287545,12.33865833,18.27171022,1.786313427,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,29-30,29,30,29.5,0.337533257,1929.69405,0.09866291,,,,0.005388677,,,0.538867712,9.866291046,18.30930083,1.818857739,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,34-35,34,35,34.5,0.428523733,1905.488426,0.086987677,,,,0.00523302,,,0.523302019,8.698767662,16.6228437,2.242473347,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,39-40,39,40,39.5,0.52201267,1873.762686,0.0571205,,,,0.003537026,,,0.353702635,5.712049961,16.14930001,1.846372569,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,44-45,44,45,44.5,0.464953529,,0.064085283,,,,0.003697542,,,0.369754225,6.408528328,17.33185964,1.719185318,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,49-50,49,50,49.5,0.593153048,,0.044420471,,,,0.002667789,,,0.266778857,4.442047119,16.65067156,1.582406922,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,54-56,54,56,55,1.101093005,,0.022513244,,,,0.001140843,,,0.114084281,2.251324415,19.73387039,1.256174038,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,60-62,60,62,61,1.358560463,,0.01455777,,,,0.000796478,,,0.079647794,1.455777049,18.2776819,1.082063439,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,66-68,66,68,67,1.561894608,,0.013372986,,,,0.000659885,,,0.065988451,1.337298632,20.26564659,1.030670058,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,72-74,72,74,73,1.594809269,,0.037196617,,,,0.002428548,,,0.242854834,3.719661713,15.31639975,3.873071403,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,78-80,78,80,79,1.856902897,,0.021470757,,,,0.001333305,,,0.133330479,2.147075653,16.1034121,2.475817527,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,84-86,84,86,85,1.676825012,,0.005268708,,,,0.000311401,,,0.031140108,0.526870787,16.91936306,0.52216512,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,90-92,90,92,91,1.742720083,,0.010255135,,,,0.000555964,,,0.055596393,1.02551353,18.44568472,0.968889506,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,96-98,96,98,97,2.231711555,,0.004654348,,,,0.000340317,,,0.034031674,0.465434819,13.67651841,0.759488801,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.22171,-76.40216,5. Virginia- york,3,,102-104,102,104,103,1.462662378,,0.004423717,,,,0.000322215,,,0.032221474,0.442371696,13.72909568,0.471291378,0.431
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,0-1,0,1,0.5,0.547384464,2018.465753,0.071819091,,,,0.005110799,,,0.511079907,7.181909084,14.05241916,2.79757201,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,2-Jan,1,2,1.5,0.404684864,2016.224782,0.065284038,,,,0.004497196,,,0.449719578,6.528403759,14.51661008,1.819947063,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,3-Feb,2,3,2.5,0.397744696,2013.795103,0.070140104,,,,0.004801513,,,0.480151325,7.014010429,14.60791642,1.909776428,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,4-Mar,3,4,3.5,0.333395943,2010.838295,0.080062542,,,,0.004897532,,,0.489753187,8.006254196,16.34752854,1.632817256,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,5-Apr,4,5,4.5,0.376047538,2007.909828,0.079560905,,,,0.004996367,,,0.49963665,7.95609045,15.92375269,1.878871321,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,10-Sep,9,10,9.5,0.218043041,1990.771776,0.070522337,,,,0.004533365,,,0.453336507,7.052233696,15.55628895,0.988468706,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,14-15,14,15,14.5,0.292181084,1968.783848,0.071842461,,,,0.004036611,,,0.403661072,7.184246063,17.79771833,1.179421296,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,19-20,19,20,19.5,0.45033169,1940.508383,0.060853901,,,,0.003384677,,,0.338467658,6.085390091,17.97923658,1.524227124,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,24-25,24,25,24.5,0.645253012,1900.248689,0.039014034,,,,0.00218649,,,0.218648985,3.901403427,17.84322679,1.410839161,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,29-30,29,30,29.5,0.361570591,1828.746268,0.069085088,,,,0.003135907,,,0.313590676,6.908508778,22.03033864,1.133851661,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,34-35,34,35,34.5,0.80608228,,0.024474764,,,,0.00121007,,,0.121007018,2.447476387,20.22590451,0.97541613,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,39-40,39,40,39.5,1.032843146,,0.014523476,,,,0.00084962,,,0.084962025,1.452347636,17.09407975,0.877524452,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,44-45,44,45,44.5,1.279706149,,0.009415874,,,,0.000583384,,,0.058338359,0.941587389,16.14010755,0.746559567,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,49-50,49,50,49.5,1.309086195,,0.00958143,,,,0.000578772,,,0.057877172,0.958142996,16.55476531,0.757662069,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,54-56,54,56,55,1.522812938,,0.0109661,,,,0.000701769,,,0.070176885,1.09660995,15.62636981,1.068662684,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,60-62,60,62,61,1.583612465,,0.004301103,,,,0.00029917,,,0.029917005,0.430110306,14.37678334,0.47376942,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,66-68,66,68,67,1.786776759,,0.003737917,,,,0.000266664,,,0.026666399,0.373791665,14.01732808,0.47646902,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,72-74,72,74,73,1.98458373,,0.003773586,,,,0.000258385,,,0.025838457,0.377358586,14.6045325,0.512785814,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,78-80,78,80,79,1.646908017,,0.004405718,,,,0.000299639,,,0.029963939,0.440571755,14.70339938,0.493478514,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,84-86,84,86,85,1.491929189,,0.0042726,,,,0.000300788,,,0.030078815,0.427260041,14.20468316,0.448754621,0.263
Weston,Weston et al 2023,Weston et al 2023,York,Salt marsh,37.2982,-76.55528,5. Virginia- york,5,,90-92,90,92,91,1.651906155,,0.005235528,,,,0.000376098,,,0.037609782,0.523552775,13.92065432,0.621278304,0.263
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,0-1,0,1,0.5,0.681355281,2018.468493,0.032856972,,,,0.002721198,,,0.272119761,3.285697222,12.07445286,1.854102362,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,2-Jan,1,2,1.5,0.549394678,2016.969079,0.033839083,,,,0.002554115,,,0.255411536,3.383908272,13.24884667,1.403217386,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,3-Feb,2,3,2.5,0.584755444,2015.440471,0.03658525,,,,0.002412677,,,0.241267711,3.65852499,15.16375721,1.410826075,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,4-Mar,3,4,3.5,0.630508199,2014.777644,0.025235219,,,,0.001734711,,,0.173471123,2.5235219,14.54721603,1.093749653,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,5-Apr,4,5,4.5,0.571884476,2013.206628,0.032064331,,,,0.002599032,,,0.259903222,3.206433058,12.33702695,1.486346179,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,10-Sep,9,10,9.5,0.853534767,2010.890359,0.023960333,,,,0.001888439,,,0.188843861,2.396033287,12.68790667,1.611848009,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,14-15,14,15,14.5,0.500241241,2003.122169,0.026292925,,,,0.001579444,,,0.157944366,2.629292488,16.64695329,0.790102857,0.501
Weston,Weston et al 2023,Weston et al 2023,James,Salt marsh,36.96332,-76.49417,6. Virginia,2,,19-20,19,20,19.5,0.654467608,1991.964905,0.036732833,,,,0.002184673,,,0.21846728,3.673283339,16.81388322,1.429797582,0.501
