"","study_id","site_id","core_id","Habitat_type","Soil_type","Country","Nation","Year_collected","Latitude","Longitude","U_depth_m","L_depth_m","Method","OC_perc","N_perc","BD_reported_g_cm3"
"408","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.01,0.02,"EA",29.04,2.45,0.100898479
"409","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.02,0.03,"EA",28.81,2.05,0.115405023
"410","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.03,0.04,"EA",32.12,2.2,0.136699682
"411","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.04,0.05,"EA",32.15,2.07,0.113441811
"412","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.05,0.06,"EA",31.16,1.92,0.141528122
"413","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.06,0.07,"EA",32.27,2.34,0.134011319
"414","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.07,0.08,"EA",35.2,2.32,0.158687655
"415","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.08,0.09,"EA",31.27,2.17,0.160771135
"416","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.09,0.1,"EA",33.93,2.35,0.192833392
"417","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.1,0.11,"EA",32.46,2.4,0.144492395
"418","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.11,0.12,"EA",34.83,2.48,0.154644499
"419","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.12,0.13,"EA",32.54,2.12,0.156473293
"420","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.13,0.14,"EA",22.79,1.81,0.238885745
"421","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.14,0.15,"EA",27.94,1.81,0.206650159
"422","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.15,0.16,"EA",33.12,2.36,0.176045278
"423","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.16,0.17,"EA",28.9,1.87,0.231093031
"424","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.17,0.18,"EA",16.84,1.2,0.344053767
"425","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.18,0.19,"EA",13.78,0.95,0.380166254
"426","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.19,0.2,"EA",22.98,1.11,0.305741068
"427","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.2,0.21,"EA",11.29,1.24,0.456324726
"428","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.21,0.22,"EA",23.06,1.59,0.288910506
"429","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.22,0.23,"EA",26.15,1.9,0.277131235
"430","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.23,0.24,"EA",23.34,1.62,0.308440042
"431","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.24,0.25,"EA",19.69,1.66,0.319073222
"432","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.25,0.26,"EA",12.13,1.02,0.383342766
"433","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.26,0.27,"EA",12.52,1.01,0.420028299
"434","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.27,0.28,"EA",15.19,0.96,0.460272374
"435","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.28,0.29,"EA",12.03,1.2,0.366034666
"436","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea)","UK","Scotland",2019,58.942032,-3.0836815,0.29,0.3,"EA",12.34,1.19,0.462893527
"437","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.3,0.31,"EA",13.44,1.71,0.402451362
"438","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.31,0.32,"EA",12.81,1.3,0.402161302
"439","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.32,0.33,"EA",11.17,0.98,0.574609126
"440","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.33,0.34,"EA",9.77,0.98,0.66296781
"441","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.34,0.35,"EA",8.97,0.45,0.614184648
"442","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.35,0.36,"EA",7.01,1.09,0.543406438
"443","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.36,0.37,"EA",7.8,0.88,0.357474354
"444","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.37,0.38,"EA",8.03,0.72,0.464311992
"445","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.38,0.39,"EA",8.95,0.93,0.431054121
"446","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.39,0.4,"EA",9.62,1.41,0.391245136
"447","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.4,0.41,"EA",11.14,1.08,0.277428369
"448","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.41,0.42,"EA",11.58,1.41,0.334548992
"449","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.42,0.43,"EA",9.78,1.4,0.348178281
"450","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.43,0.44,"EA",9.82,1.67,0.312101167
"451","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.44,0.45,"EA",9.13,0.94,0.314336753
"452","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.45,0.46,"EA",9.81,1.21,0.308270251
"453","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.46,0.47,"EA",9.23,0.97,0.386232756
"454","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.47,0.48,"EA",7.73,1.15,0.211980898
"455","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.48,0.49,"EA",7.63,1.06,0.263646976
"456","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.49,0.5,"EA",9.34,0.88,0.22025115
"457","Smeaton_et_al","CS Waulk 2","Waulk 2","Saltmarsh","Peat (Turfa herbacea) + Sand","UK","Scotland",2019,58.942032,-3.0836815,0.5,0.51,"EA",6.75,1.37,0.103226035
"458","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0,0.01,"EA",4.44,0.24,0.523457258
"459","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.01,0.02,"EA",4.15,0.27,0.604744172
"460","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.02,0.03,"EA",4.15,0.34,0.929382033
"461","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.03,0.04,"EA",4.28,0.38,0.845129624
"462","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.04,0.05,"EA",3.19,0.26,0.558026733
"463","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.05,0.06,"EA",3.33,0.2,0.54072179
"464","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.06,0.07,"EA",3.14,0.23,0.482447
"465","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.07,0.08,"EA",3.26,0.25,0.48294125
"466","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.08,0.09,"EA",2.36,0.17,0.536065278
"467","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.09,0.1,"EA",2.48,0.18,0.551735157
"468","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.1,0.11,"EA",2.65,0.18,0.616226919
"469","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.11,0.12,"EA",2.14,0.22,0.525611439
"470","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.12,0.13,"EA",2.28,0.24,0.684846752
"471","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.13,0.14,"EA",2.44,0.24,0.702126826
"472","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.14,0.15,"EA",2.52,0.27,0.877246503
"473","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.15,0.16,"EA",2.65,0.33,0.840839913
"474","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.16,0.17,"EA",2.96,0.3,0.562372397
"475","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.17,0.18,"EA",2.11,0.2,0.915984458
"476","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.18,0.19,"EA",2.57,0.19,1.020019273
"477","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.19,0.2,"EA",2.37,0.22,0.673388872
"478","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.2,0.21,"EA",2.67,0.26,0.652220081
"479","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.21,0.22,"EA",2.97,NA,0.513053155
"480","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.22,0.23,"EA",2.15,0.14,0.863155735
"481","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.23,0.24,"EA",2.02,NA,0.525580354
"482","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.24,0.25,"EA",1.97,0.09,0.891719615
"483","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.25,0.26,"EA",0.96,NA,0.993314268
"484","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.26,0.27,"EA",1.01,0.05,0.986258004
"485","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.27,0.28,"EA",0.82,NA,0.850811937
"486","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.28,0.29,"EA",1.12,0.05,0.677886851
"487","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.29,0.3,"EA",0.76,NA,0.946108797
"488","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.3,0.31,"EA",0.69,0.02,0.61538452
"489","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003307,-2.8885075,0.31,0.32,"EA",0.64,NA,0.919217283
"490","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.32,0.33,"EA",0.79,0.03,1.100995337
"491","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.33,0.34,"EA",0.73,NA,0.797358408
"492","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.34,0.35,"EA",0.51,0.02,0.891529997
"493","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.35,0.36,"EA",0.63,NA,0.581980727
"494","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.36,0.37,"EA",0.55,0.02,1.003040721
"495","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.37,0.38,"EA",0.57,NA,0.647433012
"496","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.38,0.39,"EA",0.52,0.01,1.261470936
"497","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.39,0.4,"EA",0.57,NA,0.983665527
"498","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.4,0.41,"EA",0.55,0.02,0.727367734
"499","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.41,0.42,"EA",0.5,NA,1.148679515
"500","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.42,0.43,"EA",0.61,0.02,0.890644078
"501","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.43,0.44,"EA",0.56,NA,1.036693192
"502","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.44,0.45,"EA",0.55,0.02,0.935791731
"503","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.45,0.46,"EA",0.53,NA,1.055341001
"504","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.46,0.47,"EA",0.54,0.02,1.35778738
"505","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.47,0.48,"EA",0.46,NA,1.17304383
"506","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.48,0.49,"EA",0.44,0.01,0.551735157
"507","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.49,0.5,"EA",0.57,NA,0.958054709
"508","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.5,0.51,"EA",0.29,0.01,1.041837737
"509","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.51,0.52,"EA",0.29,NA,0.912900839
"510","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sandy Silt","UK","England",2019,54.003307,-2.8885075,0.52,0.53,"EA",0.24,0.01,0.935791731
"511","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.53,0.54,"EA",0.5,NA,1.16406963
"512","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.54,0.55,"EA",0.55,0.03,0.868822505
"513","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.55,0.56,"EA",0.48,NA,0.596805098
"514","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.56,0.57,"EA",0.44,0.03,0.733242773
"515","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.57,0.58,"EA",0.19,NA,0.841290643
"516","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.58,0.59,"EA",0.41,0.02,0.571271993
"517","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.59,0.6,"EA",0.09,NA,0.911632577
"518","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.6,0.61,"EA",0.11,0.01,0.967262045
"519","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.61,0.62,"EA",0.12,NA,1.152866646
"520","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.62,0.63,"EA",0.29,0.01,1.232655269
"521","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.63,0.64,"EA",0.42,NA,0.91304383
"522","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.64,0.65,"EA",0.41,0.02,0.728405968
"523","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.65,0.66,"EA",0.55,NA,0.794977308
"524","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.66,0.67,"EA",0.31,0.02,0.882524712
"525","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.67,0.68,"EA",0.82,NA,0.923587815
"526","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.68,0.69,"EA",1.35,0.06,0.864700653
"527","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.69,0.7,"EA",1.02,NA,0.987756295
"528","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.7,0.71,"EA",0.43,0.02,0.992108175
"529","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.71,0.72,"EA",0.57,NA,0.977370842
"530","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.72,0.73,"EA",0.5,0.02,0.858735468
"531","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.73,0.74,"EA",0.43,NA,0.948057818
"532","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.74,0.75,"EA",0.48,0.03,1.186391669
"533","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.75,0.76,"EA",0.34,NA,1.046702518
"534","Smeaton_et_al","CS SU-19-1","SU-19-1","Saltmarsh","Sand","UK","England",2019,54.003307,-2.8885075,0.76,0.77,"EA",0.44,0.02,1.02
"535","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0,0.01,"EA",4.44,0.24,0.523457258
"536","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.01,0.02,"EA",4.15,0.27,0.604744172
"537","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.02,0.03,"EA",4.15,0.34,0.929382033
"538","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.03,0.04,"EA",4.28,0.38,0.845129624
"539","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.04,0.05,"EA",3.19,0.26,0.558026733
"540","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.05,0.06,"EA",3.33,0.2,0.54072179
"541","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.06,0.07,"EA",3.14,0.23,0.482447
"542","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.07,0.08,"EA",3.26,0.25,0.48294125
"543","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.08,0.09,"EA",2.36,0.17,0.536065278
"544","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.09,0.1,"EA",2.48,0.18,0.551735157
"545","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.1,0.11,"EA",2.65,0.18,0.616226919
"546","Smeaton_et_al","CS SU-19-05","SU-19-05","Saltmarsh","Sandy Silt with Roots","UK","England",2019,54.003057,-2.894315,0.11,0.12,"EA",2.14,0.22,0.525611439
